Voltage (V),Current (A),Temperature (C),eRPM,Throttle Duty,Motor Duty,Phase Current (A),Power (W),Status 1,Status 2
46.90691,140.4,47.89,110722,79,79,177.72,6585.73,1,0
46.936939,140.6,47.89,110844,79,79,177.97,6599.33,1,0
46.936939,135.2,47.89,110525,79,79,171.14,6345.87,1,0
46.876877,132.4,47.89,110583,79,79,167.59,6206.5,1,0
47.08709,140.2,47.89,111026,79,79,177.47,6601.61,1,0
46.846848,140.6,47.86,110872,79,79,177.97,6586.67,1,0
46.996998,128.6,47.86,110500,79,79,162.78,6043.81,1,0
46.936939,134.4,47.86,110577,79,79,170.13,6308.32,1,0
46.90691,140.4,47.92,110564,79,79,177.72,6585.73,1,0
46.90691,139,47.92,110524,79,79,175.95,6520.06,1,0
46.936939,132,47.96,110938,79,79,167.09,6195.68,1,0
47.057056,139.8,47.99,110894,79,79,176.96,6578.58,1,0
46.876877,133.6,48.03,110787,79,79,169.11,6262.75,1,0
46.996998,139.4,48.03,111203,79,79,176.46,6551.38,1,0
46.876877,132,48.06,110587,79,79,167.09,6187.75,1,0
46.966969,138.2,48.06,110727,79,79,174.94,6490.84,1,0
46.936939,134,48.1,110954,79,79,169.62,6289.55,1,0
46.996998,137.8,48.1,110326,79,79,174.43,6476.19,1,0
46.876877,134.8,48.17,110520,79,79,170.63,6319,1,0
46.966969,131.6,48.17,111113,79,79,166.58,6180.85,1,0
46.90691,139.4,48.24,110797,79,79,176.46,6538.82,1,0
46.90691,142.2,48.24,110658,79,79,180,6670.16,1,0
46.936939,137.4,48.3,110921,79,79,173.92,6449.14,1,0
46.876877,140.4,48.34,110124,79,79,177.72,6581.51,1,0
46.936939,140.6,48.41,110644,79,79,177.97,6599.33,1,0
46.816818,142.6,48.41,110868,79,79,180.51,6676.08,1,0
46.996998,140.2,48.44,111029,79,79,177.47,6588.98,1,0
46.936939,139.2,48.51,110343,79,79,176.2,6533.62,1,0
46.90691,139.6,48.65,110460,79,79,176.71,6548.2,1,0
46.876877,132.4,48.65,110635,79,79,167.59,6206.5,1,0
46.846848,134.2,48.58,110553,79,79,169.87,6286.85,1,0
46.996998,134.6,48.55,110749,79,79,170.38,6325.8,1,0
46.846848,135,48.51,110316,79,79,170.89,6324.32,1,0
46.996998,129.4,48.51,111001,79,79,163.8,6081.41,1,0
46.876877,128.8,48.51,110448,79,79,163.04,6037.74,1,0
46.876877,133.2,48.58,110420,79,79,168.61,6244,1,0
46.90691,136,48.62,110413,79,79,172.15,6379.34,1,0
46.876877,139.6,48.62,110884,79,79,176.71,6544.01,1,0
46.936939,137.6,48.65,110282,79,79,174.18,6458.52,1,0
46.876877,140,48.65,110627,79,79,177.22,6562.76,1,0
46.996998,140.2,48.76,110751,79,79,177.47,6588.98,1,0
46.876877,136.4,48.72,110858,79,79,172.66,6394.01,1,0
46.936939,136,48.79,111071,79,79,172.15,6383.42,1,0
46.90691,135,48.76,110565,79,79,170.89,6332.43,1,0
46.90691,134.4,48.79,110151,79,79,170.13,6304.29,1,0
46.876877,129.8,48.83,110353,79,79,164.3,6084.62,1,0
46.90691,132,48.9,110874,79,79,167.09,6191.71,1,0
46.936939,131.2,48.9,110709,79,79,166.08,6158.13,1,0
46.786789,132.2,48.9,110636,79,79,167.34,6185.21,1,0
46.936939,129.6,48.97,110693,79,79,164.05,6083.03,1,0
46.846848,130.6,49,110473,79,79,165.32,6118.2,1,0
46.90691,133.6,49,110673,79,79,169.11,6266.76,1,0
46.876877,128.6,49,110867,79,79,162.78,6028.37,1,0
46.90691,131.8,49.04,110593,79,79,166.84,6182.33,1,0
46.876877,135,49.04,110239,79,79,170.89,6328.38,1,0
46.816818,140.8,49.04,110484,79,79,178.23,6591.81,1,0
46.936939,140.4,49.07,110302,79,79,177.72,6589.95,1,0
46.816818,137.4,49.14,110465,79,79,173.92,6432.63,1,0
46.966969,131.2,49.21,110859,79,79,166.08,6162.07,1,0
46.876877,132,49.25,110432,79,79,167.09,6187.75,1,0
46.90691,139.8,49.32,110885,79,79,176.96,6557.59,1,0
46.816818,138.4,49.36,110889,79,79,175.19,6479.45,1,0
46.876877,141.4,49.36,110298,79,79,178.99,6628.39,1,0
46.846848,141,49.36,110384,79,79,178.48,6605.41,1,0
46.846848,132.8,49.43,110627,79,79,168.1,6221.26,1,0
46.936939,133.8,49.46,110457,79,79,169.37,6280.16,1,0
46.846848,140.4,49.5,110320,79,79,177.72,6577.3,1,0
46.936939,141.2,49.5,110571,79,79,178.73,6627.5,1,0
46.816818,139,49.53,110411,79,79,175.95,6507.54,1,0
46.846848,132.6,49.53,110748,79,79,167.85,6211.89,1,0
46.846848,129,49.53,109965,79,79,163.29,6043.24,1,0
46.846848,139.2,49.64,110720,79,79,176.2,6521.08,1,0
46.876877,131.2,49.64,110851,79,79,166.08,6150.25,1,0
46.846848,132.6,49.64,110560,79,79,167.85,6211.89,1,0
46.90691,138.8,49.64,110897,79,79,175.7,6510.68,1,0
46.846848,138.4,49.67,111106,79,79,175.19,6483.6,1,0
46.966969,129,49.67,110688,79,79,163.29,6058.74,1,0
46.786789,132.8,49.71,110498,79,79,168.1,6213.29,1,0
46.846848,133.8,49.71,110217,79,79,169.37,6268.11,1,0
46.846848,137.4,49.75,109962,79,79,173.92,6436.76,1,0
46.876877,140.8,49.78,110823,79,79,178.23,6600.26,1,0
46.876877,138.6,49.85,110677,79,79,175.44,6497.14,1,0
46.816818,142.2,49.85,110191,79,79,180,6657.35,1,0
46.876877,140.8,49.92,110734,79,79,178.23,6600.26,1,0
46.75676,140.4,49.92,110059,79,79,177.72,6564.65,1,0
46.876877,139.6,49.92,110652,79,79,176.71,6544.01,1,0
46.876877,137.2,49.89,110666,79,79,173.67,6431.51,1,0
46.876877,132.4,49.89,110813,79,79,167.59,6206.5,1,0
46.816818,137.8,49.89,110439,79,79,174.43,6451.36,1,0
46.876877,129.4,49.92,111039,79,79,163.8,6065.87,1,0
46.846848,132.4,49.92,109977,79,79,167.59,6202.52,1,0
46.846848,130.4,50,111427,79,79,165.06,6108.83,1,0
46.90691,132.4,50,110427,79,79,167.59,6210.47,1,0
46.786789,137,50,110584,79,79,173.42,6409.79,1,0
46.90691,140,50.03,111134,79,79,177.22,6566.97,1,0
46.846848,139.8,50.03,110612,79,79,176.96,6549.19,1,0
46.846848,135.4,50.07,110669,79,79,171.39,6343.06,1,0
46.816818,130.4,50.1,110861,79,79,165.06,6104.91,1,0
46.846848,132,50.14,110891,79,79,167.09,6183.78,1,0
46.90691,130.2,50.1,110914,79,79,164.81,6107.28,1,0
46.786789,135.2,50.18,110923,79,79,171.14,6325.57,1,0
46.936939,136.4,50.21,110094,79,79,172.66,6402.2,1,0
46.846848,134,50.25,110999,79,79,169.62,6277.48,1,0
46.846848,142.6,50.32,110257,79,79,180.51,6680.36,1,0
46.786789,138.8,50.32,110332,79,79,175.7,6494.01,1,0
46.876877,141.2,50.39,110447,79,79,178.73,6619.02,1,0
46.816818,142.2,50.39,110083,79,79,180,6657.35,1,0
46.786789,140.8,50.43,110751,79,79,178.23,6587.58,1,0
46.666668,141.2,50.54,110731,79,79,178.73,6589.33,1,0
46.816818,137.8,50.54,110396,79,79,174.43,6451.36,1,0
46.876877,136.2,50.54,110658,79,79,172.41,6384.63,1,0
46.75676,136.4,50.54,110859,79,79,172.66,6377.62,1,0
46.876877,142,50.54,110538,79,79,179.75,6656.52,1,0
46.816818,139.4,50.54,110867,79,79,176.46,6526.26,1,0
46.846848,135.2,50.54,110102,79,79,171.14,6333.69,1,0
46.786789,136.8,50.54,110531,79,79,173.16,6400.43,1,0
46.816818,139.2,50.57,110950,79,79,176.2,6516.9,1,0
46.846848,133.2,50.61,110484,79,79,168.61,6240,1,0
46.786789,133.2,50.61,110671,79,79,168.61,6232,1,0
46.90691,136.8,50.65,111040,79,79,173.16,6416.87,1,0
46.786789,135.4,50.65,110853,79,79,171.39,6334.93,1,0
46.876877,130.2,50.68,110161,79,79,164.81,6103.37,1,0
46.846848,134,50.68,111098,79,79,169.62,6277.48,1,0
46.876877,139.4,50.72,110221,79,79,176.46,6534.64,1,0
46.816818,129.4,50.72,110690,79,79,163.8,6058.1,1,0
46.816818,139.6,50.76,110971,79,79,176.71,6535.63,1,0
46.816818,139.6,50.76,110653,79,79,176.71,6535.63,1,0
46.75676,136.8,50.83,110906,79,79,173.16,6396.32,1,0
46.876877,136.4,50.83,110246,79,79,172.66,6394.01,1,0
46.846848,136.6,50.86,110747,79,79,172.91,6399.28,1,0
46.876877,138.8,51.01,110393,79,79,175.7,6506.51,1,0
46.816818,138,51.16,110273,79,79,174.68,6460.72,1,0
46.876877,139.4,51.3,110360,79,79,176.46,6534.64,1,0
46.816818,137.8,51.45,109843,79,79,174.43,6451.36,1,0
46.876877,138.8,51.53,110524,79,79,175.7,6506.51,1,0
46.876877,139.6,51.56,110579,79,79,176.71,6544.01,1,0
46.786789,141,51.64,110418,79,79,178.48,6596.94,1,0
46.876877,139.8,51.64,110374,79,79,176.96,6553.39,1,0
46.816818,141.4,51.64,110901,79,79,178.99,6619.9,1,0
46.90691,138.4,51.75,110021,79,79,175.19,6491.92,1,0
46.816818,138.2,51.82,110743,79,79,174.94,6470.08,1,0
46.816818,139.8,51.82,110876,79,79,176.96,6544.99,1,0
46.816818,140.4,51.82,110276,79,79,177.72,6573.08,1,0
46.846848,141.4,51.82,110270,79,79,178.99,6624.14,1,0
46.876877,137.2,51.93,110622,79,79,173.67,6431.51,1,0
46.75676,141.6,51.97,110456,79,79,179.24,6620.76,1,0
46.90691,138.2,52.01,110492,79,79,174.94,6482.53,1,0
46.75676,139.8,52.01,111038,79,79,176.96,6536.6,1,0
46.876877,132,52.01,110536,79,79,167.09,6187.75,1,0
46.786789,132.6,52.01,110520,79,79,167.85,6203.93,1,0
46.786789,129,51.97,110606,79,79,163.29,6035.5,1,0
46.786789,130.4,51.97,110526,79,79,165.06,6101,1,0
46.816818,131.8,51.97,110262,79,79,166.84,6170.46,1,0
46.876877,131,51.97,111062,79,79,165.82,6140.87,1,0
46.786789,135.8,51.97,110649,79,79,171.9,6353.65,1,0
46.90691,138.8,51.97,110347,79,79,175.7,6510.68,1,0
46.786789,130.6,51.97,110793,79,79,165.32,6110.35,1,0
46.90691,138.4,51.97,111315,79,79,175.19,6491.92,1,0
46.846848,133.4,51.97,110867,79,79,168.86,6249.37,1,0
46.816818,131.6,51.97,110456,79,79,166.58,6161.09,1,0
46.846848,130.4,51.93,110892,79,79,165.06,6108.83,1,0
46.816818,133.2,51.86,110173,79,79,168.61,6236,1,0
46.90691,130.2,51.82,110907,79,79,164.81,6107.28,1,0
46.816818,129,51.82,110366,79,79,163.29,6039.37,1,0
46.846848,137.4,51.82,110656,79,79,173.92,6436.76,1,0
46.786789,141,51.82,110071,79,79,178.48,6596.94,1,0
46.90691,131.8,51.82,110503,79,79,166.84,6182.33,1,0
46.816818,131.6,51.82,110763,79,79,166.58,6161.09,1,0
46.846848,140,51.82,110910,79,79,177.22,6558.56,1,0
46.816818,130.6,51.82,110389,79,79,165.32,6114.28,1,0
46.786789,133,51.82,111497,79,79,168.35,6222.64,1,0
46.846848,138.2,51.82,110556,79,79,174.94,6474.23,1,0
46.816818,129.6,51.9,110767,79,79,164.05,6067.46,1,0
46.876877,131,51.97,110389,79,79,165.82,6140.87,1,0
46.786789,136.6,52.01,110280,79,79,172.91,6391.08,1,0
46.876877,138.2,52.08,110493,79,79,174.94,6478.38,1,0
46.75676,139.4,52.08,110507,79,79,176.46,6517.89,1,0
46.786789,138.8,52.08,110449,79,79,175.7,6494.01,1,0
46.786789,139.8,52.08,110730,79,79,176.96,6540.79,1,0
46.846848,136.6,52.08,111009,79,79,172.91,6399.28,1,0
46.846848,126.8,52.08,110320,79,79,160.51,5940.18,1,0
46.786789,128,52.08,110340,79,79,162.03,5988.71,1,0
46.846848,129.2,52.08,110528,79,79,163.54,6052.61,1,0
46.726727,131.8,52.16,110386,79,79,166.84,6158.58,1,0
46.846848,129.8,52.2,110911,79,79,164.3,6080.72,1,0
46.75676,131.6,52.23,110597,79,79,166.58,6153.19,1,0
46.816818,131,52.23,110211,79,79,165.82,6133,1,0
46.75676,130,52.23,110409,79,79,164.56,6078.38,1,0
46.75676,133.8,52.23,110972,79,79,169.37,6256.05,1,0
46.816818,131.2,52.23,110827,79,79,166.08,6142.37,1,0
46.726727,139.6,52.27,110749,79,79,176.71,6523.05,1,0
46.876877,138.8,52.27,110919,79,79,175.7,6506.51,1,0
46.816818,139.8,52.35,110381,79,79,176.96,6544.99,1,0
46.846848,138,52.38,110250,79,79,174.68,6464.87,1,0
46.786789,136.2,52.46,110316,79,79,172.41,6372.36,1,0
46.786789,139.2,52.53,110104,79,79,176.2,6512.72,1,0
46.816818,138,52.61,110758,79,79,174.68,6460.72,1,0
46.816818,135.4,52.69,110795,79,79,171.39,6339,1,0
46.846848,129.6,52.69,110530,79,79,164.05,6071.35,1,0
46.75676,134.6,52.76,110786,79,79,170.38,6293.46,1,0
46.846848,138.4,52.84,110212,79,79,175.19,6483.6,1,0
46.726727,138.2,52.88,110506,79,79,174.94,6457.63,1,0
46.75676,131.8,52.91,110500,79,79,166.84,6162.54,1,0
46.786789,129.8,52.99,110687,79,79,164.3,6072.93,1,0
46.816818,128.2,53.14,110463,79,79,162.28,6001.92,1,0
46.846848,132.2,53.22,110300,79,79,167.34,6193.15,1,0
46.75676,137.4,53.3,110793,79,79,173.92,6424.38,1,0
46.846848,137.2,53.3,111085,79,79,173.67,6427.39,1,0
46.786789,136,53.3,110507,79,79,172.15,6363,1,0
46.816818,130.8,53.26,110509,79,79,165.57,6123.64,1,0
46.786789,128.6,53.18,110383,79,79,162.78,6016.78,1,0
46.816818,136.8,53.14,109921,79,79,173.16,6404.54,1,0
46.786789,138,53.14,110548,79,79,174.68,6456.58,1,0
46.846848,134.6,53.14,110712,79,79,170.38,6305.59,1,0
46.846848,131.2,53.1,110089,79,79,166.08,6146.31,1,0
46.816818,129.4,53.03,110330,79,79,163.8,6058.1,1,0
46.90691,136.4,53.03,111091,79,79,172.66,6398.1,1,0
46.786789,138,53.1,110633,79,79,174.68,6456.58,1,0
46.876877,138.4,53.18,110759,79,79,175.19,6487.76,1,0
46.786789,133,53.22,110659,79,79,168.35,6222.64,1,0
46.816818,131.8,53.33,110519,79,79,166.84,6170.46,1,0
46.786789,139,53.41,110363,79,79,175.95,6503.36,1,0
46.75676,138.6,53.45,111077,79,79,175.44,6480.49,1,0
46.786789,138.2,53.45,110934,79,79,174.94,6465.93,1,0
46.786789,136.8,53.49,110239,79,79,173.16,6400.43,1,0
46.90691,136,53.57,110331,79,79,172.15,6379.34,1,0
46.696697,138.6,53.57,110271,79,79,175.44,6472.16,1,0
46.816818,140.2,53.6,110517,79,79,177.47,6563.72,1,0
46.816818,137,53.64,110751,79,79,173.42,6413.9,1,0
46.816818,129.2,53.68,110898,79,79,163.54,6048.73,1,0
46.786789,128.6,53.76,110684,79,79,162.78,6016.78,1,0
46.846848,129.2,53.76,110428,79,79,163.54,6052.61,1,0
46.816818,130.8,53.8,110291,79,79,165.57,6123.64,1,0
46.666668,128.2,53.91,110459,79,79,162.28,5982.67,1,0
46.846848,129.4,53.91,110955,79,79,163.8,6061.98,1,0
46.75676,137.8,53.95,110553,79,79,174.43,6443.08,1,0
46.876877,137.2,53.95,110618,79,79,173.67,6431.51,1,0
46.75676,125.8,53.95,110187,79,79,159.24,5882,1,0
46.846848,129.2,53.95,110635,79,79,163.54,6052.61,1,0
46.726727,130.4,53.91,110492,79,79,165.06,6093.17,1,0
46.816818,137,53.91,111086,79,79,173.42,6413.9,1,0
46.786789,136,53.88,110371,79,79,172.15,6363,1,0
46.786789,128.2,53.88,110748,79,79,162.28,5998.07,1,0
46.90691,131.6,53.88,111016,79,79,166.58,6172.95,1,0
46.786789,137.6,53.91,110789,79,79,174.18,6437.86,1,0
46.846848,129.2,53.91,111318,79,79,163.54,6052.61,1,0
46.75676,136.6,53.91,110627,79,79,172.91,6386.97,1,0
46.846848,128,53.88,110493,79,79,162.03,5996.4,1,0
46.786789,134.2,53.84,110960,79,79,169.87,6278.79,1,0
46.816818,137,53.88,110548,79,79,173.42,6413.9,1,0
46.726727,132,53.95,110236,79,79,167.09,6167.93,1,0
46.846848,130.2,54.03,110701,79,79,164.81,6099.46,1,0
46.816818,128,54.11,110845,79,79,162.03,5992.55,1,0
46.666668,130,54.15,110350,79,79,164.56,6066.67,1,0
46.846848,130.4,54.15,110755,79,79,165.06,6108.83,1,0
46.75676,128.6,54.23,110760,79,79,162.78,6012.92,1,0
46.816818,130.8,54.23,110359,79,79,165.57,6123.64,1,0
46.75676,132.4,54.3,110657,79,79,167.59,6190.6,1,0
46.846848,134,54.3,110548,79,79,169.62,6277.48,1,0
46.75676,135.2,54.34,110300,79,79,171.14,6321.51,1,0
46.816818,138.8,54.42,110710,79,79,175.7,6498.17,1,0
46.846848,137.2,54.46,110422,79,79,173.67,6427.39,1,0
46.75676,136.6,54.5,110398,79,79,172.91,6386.97,1,0
46.816818,126.4,54.54,110880,79,79,160,5917.65,1,0
46.846848,128,54.54,110677,79,79,162.03,5996.4,1,0
46.786789,128.2,54.54,110155,79,79,162.28,5998.07,1,0
46.75676,130,54.62,110873,79,79,164.56,6078.38,1,0
46.816818,138.4,54.66,110354,79,79,175.19,6479.45,1,0
46.786789,138.4,54.54,110079,79,79,175.19,6475.29,1,0
46.786789,138.4,54.46,110631,79,79,175.19,6475.29,1,0
46.876877,130.4,54.58,110594,79,79,165.06,6112.74,1,0
46.726727,131.4,54.62,110348,79,79,166.33,6139.89,1,0
46.846848,133.2,54.66,110157,79,79,168.61,6240,1,0
46.75676,137.4,54.7,110736,79,79,173.92,6424.38,1,0
46.75676,138.6,54.74,110318,79,79,175.44,6480.49,1,0
46.75676,132.8,54.74,110129,79,79,168.1,6209.3,1,0
46.816818,133.2,54.74,110622,79,79,168.61,6236,1,0
46.786789,129,54.7,110652,79,79,163.29,6035.5,1,0
46.75676,134.6,54.74,110351,79,79,170.38,6293.46,1,0
46.876877,138.4,54.78,110486,79,79,175.19,6487.76,1,0
46.696697,131.6,54.7,110060,79,79,166.58,6145.29,1,0
46.816818,137.2,54.66,110241,79,79,173.67,6423.27,1,0
46.75676,137.4,54.66,110519,79,79,173.92,6424.38,1,0
46.75676,130.6,54.62,110485,79,79,165.32,6106.43,1,0
46.726727,128,54.62,110515,79,79,162.03,5981.02,1,0
46.75676,131.4,54.62,111178,79,79,166.33,6143.84,1,0
46.816818,136.8,54.62,110391,79,79,173.16,6404.54,1,0
46.696697,139.2,54.62,110139,79,79,176.2,6500.18,1,0
46.846848,137.6,54.66,110786,79,79,174.18,6446.13,1,0
46.786789,139,54.7,110576,79,79,175.95,6503.36,1,0
46.786789,134.2,54.7,110009,79,79,169.87,6278.79,1,0
46.696697,133.6,54.7,110601,79,79,169.11,6238.68,1,0
46.726727,132.4,54.7,110703,79,79,167.59,6186.62,1,0
46.786789,129,54.74,110373,79,79,163.29,6035.5,1,0
46.75676,128.4,54.74,110465,79,79,162.53,6003.57,1,0
46.876877,131.6,54.82,110740,79,79,166.58,6169,1,0
46.666668,131.2,54.82,110572,79,79,166.08,6122.67,1,0
46.816818,137.4,54.82,110628,79,79,173.92,6432.63,1,0
46.75676,138.6,54.82,110353,79,79,175.44,6480.49,1,0
46.726727,130,54.82,110180,79,79,164.56,6074.47,1,0
46.696697,135.2,54.82,109868,79,79,171.14,6313.39,1,0
46.75676,138.8,54.9,110587,79,79,175.7,6489.84,1,0
46.75676,130.4,54.94,110551,79,79,165.06,6097.08,1,0
46.666668,139.8,54.98,110173,79,79,176.96,6524,1,0
46.786789,135.6,54.98,110558,79,79,171.65,6344.29,1,0
46.696697,128.4,54.94,110593,79,79,162.53,5995.86,1,0
46.786789,137.2,54.94,109859,79,79,173.67,6419.15,1,0
46.726727,130.2,54.94,110085,79,79,164.81,6083.82,1,0
46.726727,139,54.94,110347,79,79,175.95,6495.02,1,0
46.786789,128.2,54.98,109994,79,79,162.28,5998.07,1,0
46.726727,137.4,54.98,110324,79,79,173.92,6420.25,1,0
46.816818,134.2,54.98,110730,79,79,169.87,6282.82,1,0
46.666668,134.2,55.06,109847,79,79,169.87,6262.67,1,0
46.816818,135.8,55.1,110493,79,79,171.9,6357.72,1,0
46.696697,131.2,55.22,110522,79,79,166.08,6126.61,1,0
46.75676,137.4,55.3,110388,79,79,173.92,6424.38,1,0
46.75676,129.6,55.34,110469,79,79,164.05,6059.68,1,0
46.75676,134.6,55.3,110271,79,79,170.38,6293.46,1,0
46.816818,135.6,55.26,110982,79,79,171.65,6348.36,1,0
46.666668,131.4,55.26,110217,79,79,166.33,6132,1,0
46.846848,138.6,55.22,110105,79,79,175.44,6492.97,1,0
46.726727,132.8,55.22,110761,79,79,168.1,6205.31,1,0
46.696697,133.4,55.22,110183,79,79,168.86,6229.34,1,0
46.726727,136.6,55.26,110149,79,79,172.91,6382.87,1,0
46.726727,129.8,55.3,110121,79,79,164.3,6065.13,1,0
46.816818,137,55.34,110108,79,79,173.42,6413.9,1,0
46.696697,130.6,55.3,110357,79,79,165.32,6098.59,1,0
46.786789,137.6,55.26,110583,79,79,174.18,6437.86,1,0
46.666668,134.8,55.26,110431,79,79,170.63,6290.67,1,0
46.786789,129,55.26,110299,79,79,163.29,6035.5,1,0
46.666668,138,55.26,110277,79,79,174.68,6440,1,0
46.696697,130.2,55.3,110549,79,79,164.81,6079.91,1,0
46.75676,134.8,55.3,110424,79,79,170.63,6302.81,1,0
46.726727,137.4,55.38,110486,79,79,173.92,6420.25,1,0
46.75676,140.6,55.38,110863,79,79,177.97,6574,1,0
46.726727,136,55.38,110314,79,79,172.15,6354.83,1,0
46.786789,129,55.38,110156,79,79,163.29,6035.5,1,0
46.726727,137.6,55.42,110254,79,79,174.18,6429.6,1,0
46.696697,134.4,55.5,110137,79,79,170.13,6276.04,1,0
46.696697,134.6,55.5,110370,79,79,170.38,6285.38,1,0
46.696697,133.8,55.5,110194,79,79,169.37,6248.02,1,0
46.75676,131.2,55.5,110093,79,79,166.08,6134.49,1,0
46.636639,136.6,55.5,110342,79,79,172.91,6370.56,1,0
46.786789,138.4,55.5,110234,79,79,175.19,6475.29,1,0
46.696697,135.6,55.5,110005,79,79,171.65,6332.07,1,0
46.696697,130,55.58,110180,79,79,164.56,6070.57,1,0
46.726727,137.2,55.66,110350,79,79,173.67,6410.91,1,0
46.696697,134.6,55.66,110528,79,79,170.38,6285.38,1,0
46.75676,128.6,55.66,110158,79,79,162.78,6012.92,1,0
46.696697,138.8,55.66,110416,79,79,175.7,6481.5,1,0
46.816818,128.4,55.66,110035,79,79,162.53,6011.28,1,0
46.726727,135.2,55.7,110182,79,79,171.14,6317.45,1,0
46.726727,136.6,55.7,109734,79,79,172.91,6382.87,1,0
46.75676,135.6,55.74,110603,79,79,171.65,6340.22,1,0
46.726727,135.8,55.82,110037,79,79,171.9,6345.49,1,0
46.75676,133.2,55.82,109954,79,79,168.61,6228,1,0
46.666668,130.8,55.82,110209,79,79,165.57,6104,1,0
46.75676,133.4,55.82,110607,79,79,168.86,6237.35,1,0
46.666668,137,55.82,110154,79,79,173.42,6393.33,1,0
46.696697,135.2,55.82,109969,79,79,171.14,6313.39,1,0
46.696697,131.2,55.86,110567,79,79,166.08,6126.61,1,0
46.636639,135.8,55.9,110217,79,79,171.9,6333.26,1,0
46.75676,139,55.9,110172,79,79,175.95,6499.19,1,0
46.696697,134.4,55.9,110010,79,79,170.13,6276.04,1,0
46.75676,131.2,55.9,109819,79,79,166.08,6134.49,1,0
46.666668,131.4,55.9,109996,79,79,166.33,6132,1,0
46.726727,137.2,55.94,110105,79,79,173.67,6410.91,1,0
46.666668,136.4,55.98,110102,79,79,172.66,6365.33,1,0
46.666668,130.4,55.98,110594,79,79,165.06,6085.33,1,0
46.786789,134.4,55.98,110234,79,79,170.13,6288.14,1,0
46.666668,133.2,55.98,110219,79,79,168.61,6216,1,0
46.75676,130.6,56.02,109846,79,79,165.32,6106.43,1,0
46.666668,135.4,56.02,110289,79,79,171.39,6318.67,1,0
46.726727,136,56.06,110305,79,79,172.15,6354.83,1,0
46.696697,131.2,56.14,109885,79,79,166.08,6126.61,1,0
46.726727,136.6,56.23,110531,79,79,172.91,6382.87,1,0
46.696697,133.2,56.27,110439,79,79,168.61,6220,1,0
46.666668,130.6,56.27,109938,79,79,165.32,6094.67,1,0
46.75676,132.2,56.27,110190,79,79,167.34,6181.24,1,0
46.666668,139.6,56.27,110068,79,79,176.71,6514.67,1,0
46.696697,136.8,56.27,110313,79,79,173.16,6388.11,1,0
46.666668,133.6,56.31,110129,79,79,169.11,6234.67,1,0
46.696697,134.6,56.39,110612,79,79,170.38,6285.38,1,0
46.75676,134.6,56.39,110106,79,79,170.38,6293.46,1,0
46.696697,137.4,56.35,109856,79,79,173.92,6416.13,1,0
46.75676,131.6,56.35,110610,79,79,166.58,6153.19,1,0
46.636639,133.2,56.35,110017,79,79,168.61,6212,1,0
46.666668,131.4,56.35,110253,79,79,166.33,6132,1,0
46.636639,131.4,56.39,110055,79,79,166.33,6128.05,1,0
46.696697,133.4,56.43,110151,79,79,168.86,6229.34,1,0
46.696697,134,56.43,110358,79,79,169.62,6257.36,1,0
46.666668,133,56.43,109966,79,79,168.35,6206.67,1,0
46.75676,132.8,56.47,110392,79,79,168.1,6209.3,1,0
46.696697,138.4,56.55,110337,79,79,175.19,6462.82,1,0
46.696697,132.6,56.55,110254,79,79,167.85,6191.98,1,0
46.666668,131.8,56.55,110144,79,79,166.84,6150.67,1,0
46.636639,137.4,56.55,110147,79,79,173.92,6407.87,1,0
46.75676,138,56.51,110029,79,79,174.68,6452.43,1,0
46.606609,136.2,56.51,109957,79,79,172.41,6347.82,1,0
46.726727,136.4,56.6,109925,79,79,172.66,6373.53,1,0
46.636639,133.8,56.64,110541,79,79,169.37,6239.98,1,0
46.636639,135.2,56.64,110071,79,79,171.14,6305.27,1,0
46.696697,137.4,56.64,110305,79,79,173.92,6416.13,1,0
46.666668,131.8,56.64,110202,79,79,166.84,6150.67,1,0
46.696697,131.4,56.68,110489,79,79,166.33,6135.95,1,0
46.576576,138.4,56.76,109993,79,79,175.19,6446.2,1,0
46.75676,135.6,56.76,110774,79,79,171.65,6340.22,1,0
46.636639,130.4,56.76,110197,79,79,165.06,6081.42,1,0
46.696697,130.8,56.68,109810,79,79,165.57,6107.93,1,0
46.666668,132.2,56.68,109787,79,79,167.34,6169.33,1,0
46.636639,137,56.68,109878,79,79,173.42,6389.22,1,0
46.726727,136.8,56.76,111022,79,79,173.16,6392.22,1,0
46.606609,130.6,56.84,110276,79,79,165.32,6086.82,1,0
46.696697,135.6,56.89,110128,79,79,171.65,6332.07,1,0
46.666668,137,56.89,110263,79,79,173.42,6393.33,1,0
46.666668,131.6,56.89,109700,79,79,166.58,6141.33,1,0
46.696697,137.8,56.84,110215,79,79,174.43,6434.8,1,0
46.726727,135,56.84,110661,79,79,170.89,6308.11,1,0
46.726727,128.2,56.89,110464,79,79,162.28,5990.37,1,0
46.696697,137.4,56.97,110539,79,79,173.92,6416.13,1,0
46.726727,132,57.05,110215,79,79,167.09,6167.93,1,0
46.636639,131.6,57.09,110593,79,79,166.58,6137.38,1,0
